Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 13: 29: 6: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	mm	mm	mm	deg	deg	deg	mm	mm	mm	deg	deg	deg	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
 8.9688	-7.5779	-117.5371	 0.3265	-0.0510	-0.4967	 1.3324	-1.1687	-1.3210	-1.2494	-0.6108	-1.1231	 1.3324	-1.1687	-1.3210	-1.2494	-0.6108	-1.1231	 0.0400	-0.0487	 0.0044	 0.0107	 0.3352	-0.0194	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3867	37.5894	5357.7401	 0.0006	 0.0000	 8.9688	-7.5779	-117.5371	 0.3265	-0.0510	-0.4967
 9.0216	-7.7180	-117.4061	 0.3215	-0.0061	-0.5055	 1.3301	-1.1691	-1.3209	-1.2426	-0.6118	-1.1285	 1.3760	-1.2222	-1.3163	-1.2363	-0.2445	-1.1433	 0.0423	-0.0482	 0.0043	 0.0038	 0.3362	-0.0139	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3871	37.5887	5357.7687	 0.0013	 0.0000	 9.0216	-7.7180	-117.4061	 0.3215	-0.0061	-0.5055
 8.9126	-8.0623	-117.8631	 0.3337	-0.0280	-0.4978	 1.3313	-1.1722	-1.3186	-1.2538	-0.6022	-1.1274	 1.3726	-1.2176	-1.3166	-1.2386	-0.2742	-1.1422	 0.0411	-0.0452	 0.0020	 0.0150	 0.3266	-0.0147	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3878	37.5886	5357.7313	 0.0020	 0.0000	 8.9126	-8.0623	-117.8631	 0.3337	-0.0280	-0.4978
 8.9430	-8.0309	-118.0841	 0.3216	-0.0059	-0.5046	 1.3313	-1.1712	-1.3198	-1.2519	-0.5944	-1.1212	 1.3724	-1.2174	-1.3166	-1.2387	-0.2757	-1.1418	 0.0411	-0.0462	 0.0032	 0.0132	 0.3187	-0.0206	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3869	37.5877	5357.6641	 0.0026	 0.0000	 8.9430	-8.0309	-118.0841	 0.3216	-0.0059	-0.5046
 8.6979	-8.1607	-117.4810	 0.3291	-0.0076	-0.4984	 1.3317	-1.1730	-1.3197	-1.2434	-0.5919	-1.1165	 1.3725	-1.2174	-1.3166	-1.2387	-0.2757	-1.1412	 0.0408	-0.0445	 0.0031	 0.0047	 0.3162	-0.0248	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3869	37.5868	5357.5311	 0.0033	 0.0000	 8.6979	-8.1607	-117.4810	 0.3291	-0.0076	-0.4984
 8.6497	-8.0190	-118.2136	 0.3362	-0.0007	-0.4953	 1.3312	-1.1691	-1.3181	-1.2288	-0.5853	-1.1251	 1.3725	-1.2174	-1.3166	-1.2387	-0.2757	-1.1406	 0.0413	-0.0483	 0.0015	-0.0099	 0.3096	-0.0155	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3875	37.5860	5357.4622	 0.0039	 0.0000	 8.6497	-8.0190	-118.2136	 0.3362	-0.0007	-0.4953
 8.6619	-8.1414	-118.5547	 0.3299	 0.0352	-0.5077	 1.3338	-1.1731	-1.3210	-1.2451	-0.5841	-1.1244	 1.3725	-1.2175	-1.3166	-1.2387	-0.2758	-1.1398	 0.0387	-0.0443	 0.0044	 0.0064	 0.3083	-0.0154	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3882	37.5861	5357.4857	 0.0046	 0.0000	 8.6619	-8.1414	-118.5547	 0.3299	 0.0352	-0.5077
 8.6048	-8.2228	-117.7780	 0.3330	 0.0532	-0.4954	 1.3297	-1.1729	-1.3181	-1.2548	-0.5754	-1.1265	 1.3726	-1.2175	-1.3166	-1.2387	-0.2758	-1.1389	 0.0429	-0.0446	 0.0015	 0.0161	 0.2995	-0.0124	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3872	37.5864	5357.4297	 0.0053	 0.0000	 8.6048	-8.2228	-117.7780	 0.3330	 0.0532	-0.4954
 8.6000	-8.3572	-117.4407	 0.3286	 0.0731	-0.5033	 1.3316	-1.1728	-1.3174	-1.2481	-0.5686	-1.1277	 1.3727	-1.2175	-1.3166	-1.2387	-0.2759	-1.1378	 0.0411	-0.0448	 0.0008	 0.0094	 0.2927	-0.0101	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3885	37.5878	5357.4476	 0.0059	 0.0000	 8.6000	-8.3572	-117.4407	 0.3286	 0.0731	-0.5033
