0	24.875	4.17
-10.1237962683449	20.5411513759968	4.17
-16.0738083447119	11.072066822461	4.17
-17.95	0	4.17
-16.0738135378679	-11.0720523441107	4.17
-10.1237985903665	-20.5411491782269	4.17
0	-24.875	4.17
10.1237985903665	-20.5411491782269	4.17
16.0738135378679	-11.0720523441108	4.17
17.95	0	4.17
16.073808344712	11.0720668224609	4.17
10.123796268345	20.5411513759967	4.17
0	24.325	4.17
-9.8436376407515	20.0582267381854	4.17
-15.5923222383343	10.7961907954124	4.17
-17.4	0	4.17
-15.5923261039143	-10.7961798844667	4.17
-9.84365151961299	-20.0582134267596	4.17
0	-24.325	4.17
9.84365151961284	-20.0582134267598	4.17
15.5923261039143	-10.7961798844668	4.17
17.4	0	4.17
15.5923222383343	10.7961907954124	4.17
9.84363764075155	20.0582267381854	4.17
0	19.625	4.17
-7.69507023785676	16.054641750122	4.17
-12.0346226876959	8.57664501375602	4.17
-13.38	0	4.17
-12.0346203263084	-8.57665214210859	4.17
-7.69508506083388	-16.0546264654848	4.17
0	-19.625	4.17
7.6950850608339	-16.0546264654847	4.17
12.0346203263084	-8.57665214210857	4.17
13.38	0	4.17
12.0346226876959	8.57664501375607	4.17
7.69507023785677	16.054641750122	4.17
0	20.175	4.17
-7.97713054036018	16.5393468337947	4.17
-12.5173732494451	8.85253010285459	4.17
-13.93	0	4.17
-12.5173794508885	-8.85251170937127	4.17
-7.9771136899977	-16.5393638813364	4.17
0	-20.175	4.17
7.97711368999774	-16.5393638813364	4.17
12.5173794508885	-8.85251170937124	4.17
13.93	0	4.17
12.5173732494451	8.85253010285462	4.17
7.97713054036017	16.5393468337947	4.17
0	24.875	-4.17
-10.1237962683449	20.5411513759968	-4.17
-16.0738083447119	11.072066822461	-4.17
-17.95	0	-4.17
-16.0738135378679	-11.0720523441107	-4.17
-10.1237985903665	-20.5411491782269	-4.17
0	-24.875	-4.17
10.1237985903665	-20.5411491782269	-4.17
16.0738135378679	-11.0720523441108	-4.17
17.95	0	-4.17
16.073808344712	11.0720668224609	-4.17
10.123796268345	20.5411513759967	-4.17
0	24.325	-4.17
-9.8436376407515	20.0582267381854	-4.17
-15.5923222383343	10.7961907954124	-4.17
-17.4	0	-4.17
-15.5923261039143	-10.7961798844667	-4.17
-9.84365151961299	-20.0582134267596	-4.17
0	-24.325	-4.17
9.84365151961284	-20.0582134267598	-4.17
15.5923261039143	-10.7961798844668	-4.17
17.4	0	-4.17
15.5923222383343	10.7961907954124	-4.17
9.84363764075155	20.0582267381854	-4.17
0	19.625	-4.17
-7.69507023785676	16.054641750122	-4.17
-12.0346226876959	8.57664501375602	-4.17
-13.38	0	-4.17
-12.0346203263084	-8.57665214210859	-4.17
-7.69508506083388	-16.0546264654848	-4.17
0	-19.625	-4.17
7.6950850608339	-16.0546264654847	-4.17
12.0346203263084	-8.57665214210857	-4.17
13.38	0	-4.17
12.0346226876959	8.57664501375607	-4.17
7.69507023785677	16.054641750122	-4.17
0	20.175	-4.17
-7.97713054036018	16.5393468337947	-4.17
-12.5173732494451	8.85253010285459	-4.17
-13.93	0	-4.17
-12.5173794508885	-8.85251170937127	-4.17
-7.9771136899977	-16.5393638813364	-4.17
0	-20.175	-4.17
7.97711368999774	-16.5393638813364	-4.17
12.5173794508885	-8.85251170937124	-4.17
13.93	0	-4.17
12.5173732494451	8.85253010285462	-4.17
7.97713054036017	16.5393468337947	-4.17
