Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 13: 26: 27: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	mm	mm	mm	deg	deg	deg	mm	mm	mm	deg	deg	deg	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
-0.6862	-8.5112	-109.8291	 0.3518	 0.1683	-0.0997	 1.2100	-1.1685	-1.2784	-1.2714	-0.5447	-0.5823	 1.2371	-1.2180	-1.2775	-1.2437	-0.5508	-0.5720	 0.0246	-0.0450	 0.0010	 0.0247	-0.0051	 0.0095	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3931	37.5882	5358.9046	 0.0006	 0.0000	-0.6862	-8.5112	-109.8291	 0.3518	 0.1683	-0.0997
-0.6281	-8.4196	-109.7587	 0.3505	 0.1658	-0.0951	 1.2028	-1.1660	-1.2780	-1.2559	-0.5484	-0.5812	 1.2348	-1.2138	-1.2774	-1.2466	-0.5498	-0.5727	 0.0318	-0.0474	 0.0005	 0.0091	-0.0013	 0.0084	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3938	37.5876	5358.8821	 0.0013	 0.0000	-0.6281	-8.4196	-109.7587	 0.3505	 0.1658	-0.0951
-0.4883	-8.6366	-110.3222	 0.3723	 0.1980	-0.1034	 1.2037	-1.1700	-1.2749	-1.2451	-0.5484	-0.5796	 1.2347	-1.2135	-1.2774	-1.2467	-0.5496	-0.5728	 0.0310	-0.0435	-0.0025	-0.0016	-0.0012	 0.0068	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3932	37.5876	5358.8489	 0.0020	 0.0000	-0.4883	-8.6366	-110.3222	 0.3723	 0.1980	-0.1034
-0.8485	-8.5133	-109.5596	 0.3638	 0.1285	-0.0900	 1.2082	-1.1719	-1.2755	-1.2396	-0.5484	-0.5734	 1.2348	-1.2134	-1.2774	-1.2467	-0.5493	-0.5728	 0.0265	-0.0416	-0.0019	-0.0071	-0.0009	 0.0005	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3912	37.5874	5358.8624	 0.0026	 0.0000	-0.8485	-8.5133	-109.5596	 0.3638	 0.1285	-0.0900
-0.9774	-8.4717	-108.5077	 0.3426	 0.1105	-0.0853	 1.2071	-1.1702	-1.2784	-1.2457	-0.5467	-0.5798	 1.2349	-1.2134	-1.2774	-1.2467	-0.5490	-0.5729	 0.0278	-0.0433	 0.0010	-0.0010	-0.0023	 0.0069	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3912	37.5872	5358.9039	 0.0033	 0.0000	-0.9774	-8.4717	-108.5077	 0.3426	 0.1105	-0.0853
-0.6837	-8.5402	-108.6779	 0.3424	 0.1769	-0.0960	 1.2049	-1.1687	-1.2766	-1.2459	-0.5473	-0.5796	 1.2350	-1.2134	-1.2774	-1.2466	-0.5486	-0.5729	 0.0302	-0.0447	-0.0008	-0.0007	-0.0013	 0.0067	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3919	37.5885	5358.9387	 0.0039	 0.0000	-0.6837	-8.5402	-108.6779	 0.3424	 0.1769	-0.0960
-0.8608	-8.4440	-108.8647	 0.3182	 0.1423	-0.0901	 1.2037	-1.1688	-1.2763	-1.2410	-0.5466	-0.5798	 1.2352	-1.2134	-1.2774	-1.2466	-0.5481	-0.5729	 0.0316	-0.0446	-0.0011	-0.0056	-0.0015	 0.0069	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3918	37.5892	5359.0453	 0.0046	 0.0000	-0.8608	-8.4440	-108.8647	 0.3182	 0.1423	-0.0901
-0.5552	-8.6726	-109.7553	 0.3354	 0.1863	-0.0991	 1.2082	-1.1703	-1.2746	-1.2478	-0.5504	-0.5778	 1.2354	-1.2134	-1.2774	-1.2466	-0.5475	-0.5730	 0.0272	-0.0431	-0.0028	 0.0012	 0.0029	 0.0048	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3919	37.5893	5358.8919	 0.0053	 0.0000	-0.5552	-8.6726	-109.7553	 0.3354	 0.1863	-0.0991
-0.5070	-8.8025	-109.3976	 0.3451	 0.1805	-0.1036	 1.2049	-1.1698	-1.2770	-1.2621	-0.5497	-0.5829	 1.2357	-1.2134	-1.2774	-1.2465	-0.5468	-0.5731	 0.0307	-0.0436	-0.0004	 0.0156	 0.0029	 0.0098	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3915	37.5895	5358.8700	 0.0059	 0.0000	-0.5070	-8.8025	-109.3976	 0.3451	 0.1805	-0.1036
-0.8911	-8.6430	-109.0590	 0.3438	 0.1375	-0.0913	 1.2051	-1.1716	-1.2748	-1.2706	-0.5467	-0.5797	 1.2359	-1.2134	-1.2774	-1.2464	-0.5461	-0.5731	 0.0309	-0.0418	-0.0026	 0.0242	 0.0006	 0.0065	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3912	37.5900	5358.9165	 0.0066	 0.0000	-0.8911	-8.6430	-109.0590	 0.3438	 0.1375	-0.0913
